03-13-2020 ,12:25:32 ,       9894.132, 250  ,            10  , 32  , 111  , 4.8329 ,- 78.3650 ,- 114.2466 ,- 82.0833 ,- 60.4044 ,- 89.2505 ,- 88.4055 ,- 87.3798 ,- 85.2658 ,- 83.2274 ,- 79.5946 ,- 70.8658 ,- 64.0274 ,- 52.8526 ,- 44.6992 ,- 4.5567 ,- 36.2203 ,- 43.5485 ,- 46.4219 ,- 49.9792 ,- 53.5463 ,- 52.5469 ,- 60.7891 ,- 61.0126 ,- 60.4241 ,- 55.6044 ,- 57.5343 ,- 51.4784 ,- 45.6789 ,- 39.6724 ,- 37.1967 , 21.0115 ,
03-13-2020 ,12:25:32 ,       9894.608, 250  ,            10  , 32  , 111  , 0.5786 ,- 78.3650 ,- 112.9940 ,- 81.2154 ,- 59.7140 ,- 86.9853 ,- 86.9261 ,- 85.8872 ,- 83.4247 ,- 81.6296 ,- 78.0921 ,- 69.2844 ,- 62.4395 ,- 51.4652 ,- 43.8411 ,- 2.6038 ,- 31.3151 ,- 39.7480 ,- 42.8154 ,- 47.7041 ,- 52.1261 ,- 50.7781 ,- 59.2998 ,- 60.2400 ,- 59.6483 ,- 55.8904 ,- 56.5940 ,- 51.6724 ,- 46.6784 ,- 39.8696 ,- 37.7918 , 20.3408 ,
03-13-2020 ,12:25:33 ,       9895.122, 250  ,            10  , 32  , 111  , 2.5578 ,- 77.1288 ,- 112.3694 ,- 80.9294 ,- 59.8126 ,- 87.5770 ,- 87.1233 ,- 86.4822 ,- 84.6839 ,- 82.4285 ,- 79.1935 ,- 70.9644 ,- 63.2318 ,- 52.5535 ,- 44.4132 ,- 3.6789 ,- 33.0806 ,- 41.0762 ,- 43.9858 ,- 47.9671 ,- 52.0340 ,- 51.3699 ,- 59.6976 ,- 60.1447 ,- 60.0362 ,- 55.3184 ,- 56.9688 ,- 51.1858 ,- 46.6784 ,- 39.6724 ,- 37.2954 , 21.3008 ,
03-13-2020 ,12:25:33 ,       9895.598, 250  ,            10  , 32  , 111  , 5.1288 ,- 75.6099 ,- 111.6362 ,- 80.2554 ,- 59.6154 ,- 87.0839 ,- 86.7288 ,- 85.6866 ,- 83.6187 ,- 81.8302 ,- 78.8943 ,- 69.8762 ,- 62.2389 ,- 51.9617 ,- 44.3178 ,- 5.1419 ,- 36.2203 ,- 44.0252 ,- 46.4219 ,- 50.2455 ,- 54.0165 ,- 52.3496 ,- 60.6904 ,- 61.8839 ,- 60.7135 ,- 57.0313 ,- 58.0044 ,- 52.4548 ,- 47.1321 ,- 40.5633 ,- 37.6932 , 21.4915 ,
03-13-2020 ,12:25:34 ,       9896.153, 250  ,            10  , 32  , 111  , 1.2723 ,- 79.8839 ,- 114.5623 ,- 81.8926 ,- 60.0099 ,- 87.8729 ,- 86.6269 ,- 85.7852 ,- 83.7140 ,- 81.5310 ,- 78.6937 ,- 69.5803 ,- 62.8373 ,- 51.9617 ,- 43.5584 , 0.0362 ,- 30.1381 ,- 39.0806 ,- 42.4274 ,- 47.0893 ,- 51.7480 ,- 51.2713 ,- 59.8948 ,- 60.1447 ,- 60.0362 ,- 55.3184 ,- 56.9688 ,- 51.1858 ,- 45.8597 ,- 40.1655 ,- 36.9995 , 22.0669 ,
03-13-2020 ,12:25:34 ,       9896.617, 250  ,            10  , 32  , 111  , 0.5786 ,- 80.6433 ,- 116.2324 ,- 83.2373 ,- 61.0981 ,- 88.5633 ,- 87.9124 ,- 86.8800 ,- 84.4899 ,- 82.2280 ,- 78.9929 ,- 70.2740 ,- 63.3337 ,- 52.2576 ,- 44.8899 ,- 3.2877 ,- 33.1792 ,- 41.6482 ,- 44.5710 ,- 49.1047 ,- 53.4510 ,- 51.7611 ,- 60.2926 ,- 61.7885 ,- 60.8088 ,- 57.2187 ,- 58.6619 ,- 53.5299 ,- 47.8619 ,- 41.1584 ,- 38.2882 , 20.7255 ,
03-13-2020 ,12:25:35 ,       9897.157, 250  ,            10  , 32  , 111  , 5.1288 ,- 76.6554 ,- 113.2044 ,- 81.7940 ,- 60.2072 ,- 88.8592 ,- 88.4055 ,- 87.5770 ,- 85.4598 ,- 83.4247 ,- 80.1962 ,- 71.4576 ,- 64.7244 ,- 54.0395 ,- 45.9321 ,- 7.2921 ,- 38.3803 ,- 45.1660 ,- 47.4937 ,- 51.4718 ,- 55.1540 ,- 54.1151 ,- 62.4822 ,- 62.7551 ,- 62.7485 ,- 58.0767 ,- 59.4115 ,- 53.1387 ,- 47.6778 ,- 41.0597 ,- 39.3765 , 21.8762 ,
03-13-2020 ,12:25:35 ,       9897.598, 250  ,            10  , 32  , 111  ,- 1.2000 ,- 82.8296 ,- 117.4850 ,- 84.1052 ,- 62.2850 ,- 90.7299 ,- 90.2828 ,- 89.6680 ,- 86.6203 ,- 84.6247 ,- 81.6000 ,- 73.2362 ,- 65.4214 ,- 54.3354 ,- 45.9321 ,- 2.0153 ,- 32.3967 ,- 41.6482 ,- 44.9622 ,- 49.7195 ,- 54.1118 ,- 53.0367 ,- 61.7852 ,- 63.0444 ,- 62.2620 ,- 57.9781 ,- 59.6022 ,- 54.0198 ,- 49.4992 ,- 42.0526 ,- 38.4855 , 21.7808 ,
03-13-2020 ,12:25:36 ,       9898.104, 250  ,            10  , 32  , 111  , 2.7551 ,- 73.4236 ,- 108.0888 ,- 78.9074 ,- 58.8230 ,- 87.4784 ,- 87.0247 ,- 86.5842 ,- 85.0718 ,- 82.7277 ,- 79.9957 ,- 71.6548 ,- 64.7244 ,- 54.4340 ,- 45.4587 ,- 6.1216 ,- 36.3189 ,- 44.2159 ,- 46.9118 ,- 51.1200 ,- 55.1540 ,- 53.8225 ,- 62.6795 ,- 63.2384 ,- 62.9425 ,- 58.1688 ,- 59.5069 ,- 53.7239 ,- 47.9507 ,- 41.3589 ,- 38.0877 , 23.0236 ,
03-13-2020 ,12:25:36 ,       9898.655, 250  ,            10  , 32  , 111  , 4.3364 ,- 76.7507 ,- 112.2642 ,- 81.1200 ,- 60.0099 ,- 87.9716 ,- 87.7151 ,- 87.2779 ,- 84.8779 ,- 82.6291 ,- 79.2954 ,- 70.4713 ,- 63.5310 ,- 52.9513 ,- 45.3633 ,- 5.7304 ,- 36.8121 ,- 44.5940 ,- 47.2011 ,- 50.9458 ,- 54.7726 ,- 53.2340 ,- 61.6866 ,- 62.4625 ,- 61.4893 ,- 57.4093 ,- 59.0367 ,- 53.3359 ,- 47.4970 ,- 41.2570 ,- 38.2882 , 21.9715 ,
03-13-2020 ,12:25:37 ,       9899.11, 250  ,             10  , 32  , 111  , 3.7447 ,- 78.7431 ,- 115.0850 ,- 82.7573 ,- 60.7036 ,- 89.2505 ,- 88.7014 ,- 87.5770 ,- 85.7491 ,- 83.7272 ,- 80.5973 ,- 71.5562 ,- 64.3266 ,- 53.4444 ,- 45.1726 ,- 2.7978 ,- 33.9650 ,- 41.8389 ,- 44.7650 ,- 49.1935 ,- 53.3556 ,- 52.6455 ,- 61.1869 ,- 61.9825 ,- 61.7787 ,- 57.0313 ,- 58.1918 ,- 52.4548 ,- 47.6778 ,- 40.7606 ,- 38.1863 , 20.8208 ,
