03-13-2020 ,12:38:39 ,       10681.532, 250  ,           10  , 32  , 111  ,- 85.1474 ,- 156.4439 ,- 171.9683 ,- 116.1239 ,- 96.5162 ,- 96.5162 ,- 97.7622 ,- 95.4148 ,- 90.5195 ,- 86.1831 ,- 80.6861 ,- 69.3732 ,- 62.1041 ,- 49.4959 ,- 40.5008 , 20.1173 , 12.6312 , 1.6997 ,- 5.1682 ,- 13.0817 ,- 20.0088 ,- 23.5036 ,- 30.8811 ,- 33.9321 ,- 35.8060 ,- 34.5765 ,- 37.4071 ,- 37.2921 ,- 36.1578 ,- 34.4055 ,- 33.9321 , 20.7452 ,
03-13-2020 ,12:38:40 ,       10682.046, 250  ,           10  , 32  , 111  ,- 75.0576 ,- 151.8806 ,- 174.0593 ,- 117.7612 ,- 78.9962 ,- 103.8116 ,- 102.2039 ,- 98.4033 ,- 93.4258 ,- 89.1748 ,- 83.4937 ,- 72.5326 ,- 64.2904 ,- 51.6724 ,- 42.0197 , 15.8203 , 6.1545 ,- 3.9090 ,- 9.5540 ,- 16.5863 ,- 22.4647 ,- 25.3677 ,- 32.2718 ,- 34.4154 ,- 36.1940 ,- 34.7671 ,- 37.8773 ,- 37.2921 ,- 35.8850 ,- 35.0006 ,- 33.9321 , 20.5545 ,
03-13-2020 ,12:38:40 ,       10682.53, 250  ,            10  , 32  , 111  ,- 73.8707 ,- 154.6357 ,- 176.3541 ,- 118.6258 ,- 82.5600 ,- 104.0088 ,- 101.8094 ,- 98.5020 ,- 93.0379 ,- 88.3759 ,- 82.7902 ,- 71.9409 ,- 63.8926 ,- 50.9819 ,- 41.7337 , 18.2630 , 7.7260 ,- 3.4323 ,- 9.1627 ,- 16.5863 ,- 23.1288 ,- 25.7622 ,- 32.9688 ,- 35.8652 ,- 37.5485 ,- 36.1907 ,- 38.8176 ,- 39.0543 ,- 37.7951 ,- 36.4866 ,- 34.4285 , 20.9392 ,
03-13-2020 ,12:38:41 ,       10683.045, 250  ,           10  , 32  , 111  ,- 75.9485 ,- 154.0669 ,- 176.6697 ,- 119.6844 ,- 80.7748 ,- 106.2773 ,- 103.3907 ,- 99.4981 ,- 94.3957 ,- 89.4740 ,- 84.0954 ,- 72.6313 ,- 64.7869 ,- 51.5737 ,- 41.8291 , 17.2833 , 7.8247 ,- 2.8636 ,- 8.9688 ,- 16.4975 ,- 23.3162 ,- 26.6433 ,- 34.2608 ,- 36.4439 ,- 38.1304 ,- 36.2860 ,- 39.8499 ,- 38.8570 ,- 37.8871 ,- 36.4866 ,- 35.2208 , 21.6099 ,
03-13-2020 ,12:38:41 ,       10683.54, 250  ,            10  , 32  , 111  ,- 83.7633 ,- 163.7623 ,- 186.5919 ,- 126.0395 ,- 87.1135 ,- 109.9266 ,- 107.8324 ,- 104.0746 ,- 98.6532 ,- 93.8631 ,- 87.8039 ,- 75.8926 ,- 67.0718 ,- 53.2570 ,- 43.3513 , 19.2395 , 10.7671 ,- 0.1052 ,- 6.9238 ,- 14.9227 ,- 21.7118 ,- 24.9765 ,- 32.9688 ,- 36.3485 ,- 38.1304 ,- 36.7595 ,- 40.0373 ,- 39.8334 ,- 38.7058 ,- 36.3880 ,- 36.3123 , 20.9392 ,
03-13-2020 ,12:38:42 ,       10684.053, 250  ,           10  , 32  , 111  ,- 81.1924 ,- 160.9119 ,- 181.7886 ,- 122.7650 ,- 96.0231 ,- 105.6855 ,- 106.3496 ,- 103.1803 ,- 98.4625 ,- 93.6625 ,- 88.0044 ,- 76.2872 ,- 67.9694 ,- 54.6411 ,- 44.3014 , 18.0658 , 8.7058 ,- 2.1962 ,- 8.7748 ,- 16.4121 ,- 23.2208 ,- 26.5480 ,- 34.0636 ,- 36.8318 ,- 38.8077 ,- 37.0455 ,- 40.3200 ,- 39.7381 ,- 38.2488 ,- 36.2893 ,- 36.8088 , 20.6499 ,
03-13-2020 ,12:38:42 ,       10684.509, 250  ,           10  , 32  , 111  ,- 80.9951 ,- 164.4264 ,- 187.6374 ,- 126.9995 ,- 78.6970 ,- 109.9266 ,- 107.2406 ,- 102.9798 ,- 97.5913 ,- 92.4658 ,- 86.6006 ,- 75.3009 ,- 67.0718 ,- 53.9474 ,- 45.3469 , 17.8718 , 6.6477 ,- 5.1452 ,- 11.5989 ,- 19.3019 ,- 25.8674 ,- 28.9019 ,- 37.0455 ,- 39.9255 ,- 41.0367 ,- 39.6099 ,- 42.4800 ,- 42.4734 ,- 41.4345 ,- 40.1589 ,- 37.5025 , 21.1299 ,
03-13-2020 ,12:38:43 ,       10685.066, 250  ,           10  , 32  , 111  ,- 80.6959 ,- 161.5760 ,- 183.8763 ,- 124.3036 ,- 99.0905 ,- 106.8691 ,- 108.2269 ,- 105.0707 ,- 99.5277 ,- 95.1584 ,- 89.4083 ,- 77.3754 ,- 68.9622 ,- 55.5321 ,- 45.4422 , 17.2833 , 7.7260 ,- 3.5277 ,- 9.7480 ,- 17.5496 ,- 24.2630 ,- 27.5277 ,- 35.7534 ,- 37.9923 ,- 39.6789 ,- 38.0910 ,- 41.5397 ,- 40.7145 ,- 39.5244 ,- 36.8844 ,- 37.6011 , 22.1819 ,
03-13-2020 ,12:38:43 ,       10685.568, 250  ,           10  , 32  , 111  ,- 92.6664 ,- 170.4165 ,- 192.6511 ,- 130.7540 ,- 87.4094 ,- 113.3754 ,- 110.6960 ,- 106.7606 ,- 101.1716 ,- 95.9573 ,- 89.7107 ,- 77.2768 ,- 68.4658 ,- 54.6411 ,- 45.3469 , 17.5792 , 9.5901 ,- 1.6274 ,- 8.5808 ,- 16.4121 ,- 23.9803 ,- 27.0378 ,- 35.2570 ,- 38.4756 ,- 40.1655 ,- 39.0411 ,- 42.2926 ,- 41.9836 ,- 40.5239 ,- 39.1660 ,- 37.4039 , 21.3206 ,
03-13-2020 ,12:38:44 ,       10686.022, 250  ,           10  , 32  , 111  ,- 83.6647 ,- 167.4675 ,- 191.5037 ,- 129.5014 ,- 93.6461 ,- 112.1918 ,- 110.9918 ,- 107.4576 ,- 101.9474 ,- 97.0554 ,- 91.1146 ,- 78.5589 ,- 69.9551 ,- 55.7293 ,- 45.6329 , 19.0422 , 9.3929 ,- 2.5775 ,- 9.0674 ,- 16.8493 ,- 24.3584 ,- 28.0175 ,- 36.2499 ,- 38.7650 ,- 41.0367 ,- 39.2318 ,- 42.2926 ,- 41.7896 ,- 40.5239 ,- 38.1765 ,- 37.9003 , 21.0345 ,
